미세먼지농도
[검색조건]
지점명 : , 자료구분:일자료 , 기간 : 20160101 ~ 20181231

지점번호,지점명,일자,미세먼지농도(㎍/㎥)
93,북춘천,2018-04-04,
94,광덕산,2018-04-04,
100,대관령,2018-04-04,
102,백령도,2018-04-04,31
108,서울,2018-04-04,
115,울릉도독도(감),2018-04-04,16
116,관악산,2018-04-04,
119,수원,2018-04-04,
121,영월,2018-04-04,
130,울진,2018-04-04,16
132,안면도(감),2018-04-04,12
135,추풍령,2018-04-04,
136,안동,2018-04-04,
140,군산,2018-04-04,18
143,대구,2018-04-04,25
146,전주,2018-04-04,
152,울산,2018-04-04,26
156,광주,2018-04-04,17
160,부산(레),2018-04-04,
169,흑산도,2018-04-04,15
185,고산,2018-04-04,21
192,진주,2018-04-04,19
201,강화,2018-04-04,
229,북격렬비도 *,2018-04-04,22
232,천안,2018-04-04,18
268,진도군,2018-04-04,15
273,문경,2018-04-04,26
501,연평도,2018-04-04,20
90,속초,2018-04-05,15
93,북춘천,2018-04-05,7
94,광덕산,2018-04-05,
100,대관령,2018-04-05,
102,백령도,2018-04-05,14
108,서울,2018-04-05,
115,울릉도독도(감),2018-04-05,12
116,관악산,2018-04-05,
119,수원,2018-04-05,
121,영월,2018-04-05,7
130,울진,2018-04-05,16
132,안면도(감),2018-04-05,
135,추풍령,2018-04-05,8
136,안동,2018-04-05,13
140,군산,2018-04-05,
143,대구,2018-04-05,16
146,전주,2018-04-05,
152,울산,2018-04-05,19
156,광주,2018-04-05,15
160,부산(레),2018-04-05,
169,흑산도,2018-04-05,18
185,고산,2018-04-05,
192,진주,2018-04-05,14
201,강화,2018-04-05,
229,북격렬비도 *,2018-04-05,
232,천안,2018-04-05,
268,진도군,2018-04-05,13
273,문경,2018-04-05,11
501,연평도,2018-04-05,8
90,속초,2018-04-06,71
93,북춘천,2018-04-06,145
94,광덕산,2018-04-06,118
100,대관령,2018-04-06,120
102,백령도,2018-04-06,122
108,서울,2018-04-06,115
115,울릉도독도(감),2018-04-06,12
116,관악산,2018-04-06,102
119,수원,2018-04-06,112
121,영월,2018-04-06,76
130,울진,2018-04-06,36
132,안면도(감),2018-04-06,88
135,추풍령,2018-04-06,72
136,안동,2018-04-06,
140,군산,2018-04-06,82
143,대구,2018-04-06,57
146,전주,2018-04-06,79
152,울산,2018-04-06,57
156,광주,2018-04-06,71
160,부산(레),2018-04-06,
169,흑산도,2018-04-06,63
185,고산,2018-04-06,
192,진주,2018-04-06,66
201,강화,2018-04-06,118
229,북격렬비도 *,2018-04-06,98
232,천안,2018-04-06,86
268,진도군,2018-04-06,66
273,문경,2018-04-06,81
501,연평도,2018-04-06,116
90,속초,2018-04-07,43
93,북춘천,2018-04-07,53
94,광덕산,2018-04-07,33
100,대관령,2018-04-07,51
102,백령도,2018-04-07,35
108,서울,2018-04-07,45
115,울릉도독도(감),2018-04-07,34
116,관악산,2018-04-07,39
119,수원,2018-04-07,48
121,영월,2018-04-07,43
130,울진,2018-04-07,44
132,안면도(감),2018-04-07,53
135,추풍령,2018-04-07,38
136,안동,2018-04-07,50
140,군산,2018-04-07,44
143,대구,2018-04-07,45
146,전주,2018-04-07,43
152,울산,2018-04-07,42
156,광주,2018-04-07,39
160,부산(레),2018-04-07,61
169,흑산도,2018-04-07,42
185,고산,2018-04-07,39
192,진주,2018-04-07,32
201,강화,2018-04-07,44
229,북격렬비도 *,2018-04-07,43
232,천안,2018-04-07,49
268,진도군,2018-04-07,47
273,문경,2018-04-07,44
501,연평도,2018-04-07,51
90,속초,2018-04-08,20
93,북춘천,2018-04-08,23
94,광덕산,2018-04-08,27
100,대관령,2018-04-08,24
102,백령도,2018-04-08,28
108,서울,2018-04-08,23
115,울릉도독도(감),2018-04-08,15
116,관악산,2018-04-08,23
119,수원,2018-04-08,34
121,영월,2018-04-08,25
130,울진,2018-04-08,23
132,안면도(감),2018-04-08,46
135,추풍령,2018-04-08,29
136,안동,2018-04-08,27
140,군산,2018-04-08,50
143,대구,2018-04-08,31
146,전주,2018-04-08,36
152,울산,2018-04-08,28
156,광주,2018-04-08,42
160,부산(레),2018-04-08,49
169,흑산도,2018-04-08,43
185,고산,2018-04-08,45
192,진주,2018-04-08,33
201,강화,2018-04-08,25
229,북격렬비도 *,2018-04-08,47
232,천안,2018-04-08,44
268,진도군,2018-04-08,48
273,문경,2018-04-08,32
501,연평도,2018-04-08,26
90,속초,2018-04-09,24
93,북춘천,2018-04-09,24
94,광덕산,2018-04-09,33
100,대관령,2018-04-09,19
102,백령도,2018-04-09,28
108,서울,2018-04-09,33
115,울릉도독도(감),2018-04-09,18
116,관악산,2018-04-09,29
119,수원,2018-04-09,41
121,영월,2018-04-09,25
130,울진,2018-04-09,34
132,안면도(감),2018-04-09,53
135,추풍령,2018-04-09,46
136,안동,2018-04-09,48
140,군산,2018-04-09,80
143,대구,2018-04-09,51
146,전주,2018-04-09,57
152,울산,2018-04-09,62
156,광주,2018-04-09,55
160,부산(레),2018-04-09,
169,흑산도,2018-04-09,45
185,고산,2018-04-09,69
192,진주,2018-04-09,51
201,강화,2018-04-09,28
229,북격렬비도 *,2018-04-09,33
232,천안,2018-04-09,60
268,진도군,2018-04-09,58
273,문경,2018-04-09,47
501,연평도,2018-04-09,24
90,속초,2018-04-10,40
93,북춘천,2018-04-10,32
94,광덕산,2018-04-10,37
100,대관령,2018-04-10,39
102,백령도,2018-04-10,34
108,서울,2018-04-10,38
115,울릉도독도(감),2018-04-10,26
116,관악산,2018-04-10,36
119,수원,2018-04-10,51
121,영월,2018-04-10,33
130,울진,2018-04-10,38
132,안면도(감),2018-04-10,40
135,추풍령,2018-04-10,34
136,안동,2018-04-10,36
140,군산,2018-04-10,54
143,대구,2018-04-10,43
146,전주,2018-04-10,34
152,울산,2018-04-10,47
156,광주,2018-04-10,34
160,부산(레),2018-04-10,
169,흑산도,2018-04-10,32
185,고산,2018-04-10,27
192,진주,2018-04-10,34
201,강화,2018-04-10,48
229,북격렬비도 *,2018-04-10,35
232,천안,2018-04-10,43
268,진도군,2018-04-10,36
273,문경,2018-04-10,35
501,연평도,2018-04-10,47
90,속초,2018-04-11,44
93,북춘천,2018-04-11,55
94,광덕산,2018-04-11,31
100,대관령,2018-04-11,51
102,백령도,2018-04-11,55
108,서울,2018-04-11,51
115,울릉도독도(감),2018-04-11,29
116,관악산,2018-04-11,36
119,수원,2018-04-11,53
121,영월,2018-04-11,48
130,울진,2018-04-11,36
132,안면도(감),2018-04-11,63
135,추풍령,2018-04-11,32
136,안동,2018-04-11,39
140,군산,2018-04-11,58
143,대구,2018-04-11,37
146,전주,2018-04-11,44
152,울산,2018-04-11,36
156,광주,2018-04-11,40
160,부산(레),2018-04-11,
169,흑산도,2018-04-11,61
185,고산,2018-04-11,41
192,진주,2018-04-11,31
201,강화,2018-04-11,51
229,북격렬비도 *,2018-04-11,61
232,천안,2018-04-11,64
268,진도군,2018-04-11,58
273,문경,2018-04-11,49
501,연평도,2018-04-11,63
90,속초,2018-04-12,30
93,북춘천,2018-04-12,29
94,광덕산,2018-04-12,31
100,대관령,2018-04-12,28
102,백령도,2018-04-12,46
108,서울,2018-04-12,49
115,울릉도독도(감),2018-04-12,15
116,관악산,2018-04-12,41
119,수원,2018-04-12,51
121,영월,2018-04-12,30
130,울진,2018-04-12,26
132,안면도(감),2018-04-12,44
135,추풍령,2018-04-12,26
136,안동,2018-04-12,31
140,군산,2018-04-12,49
143,대구,2018-04-12,26
146,전주,2018-04-12,38
152,울산,2018-04-12,24
156,광주,2018-04-12,33
160,부산(레),2018-04-12,35
169,흑산도,2018-04-12,28
185,고산,2018-04-12,36
192,진주,2018-04-12,22
201,강화,2018-04-12,45
229,북격렬비도 *,2018-04-12,45
232,천안,2018-04-12,45
268,진도군,2018-04-12,29
273,문경,2018-04-12,31
501,연평도,2018-04-12,53
90,속초,2018-04-13,34
93,북춘천,2018-04-13,30
94,광덕산,2018-04-13,26
100,대관령,2018-04-13,34
102,백령도,2018-04-13,48
108,서울,2018-04-13,32
115,울릉도독도(감),2018-04-13,19
116,관악산,2018-04-13,26
119,수원,2018-04-13,41
121,영월,2018-04-13,28
130,울진,2018-04-13,39
132,안면도(감),2018-04-13,32
135,추풍령,2018-04-13,27
136,안동,2018-04-13,34
140,군산,2018-04-13,35
143,대구,2018-04-13,32
146,전주,2018-04-13,37
152,울산,2018-04-13,35
156,광주,2018-04-13,27
160,부산(레),2018-04-13,38
169,흑산도,2018-04-13,29
185,고산,2018-04-13,32
192,진주,2018-04-13,29
201,강화,2018-04-13,39
229,북격렬비도 *,2018-04-13,35
232,천안,2018-04-13,36
268,진도군,2018-04-13,31
273,문경,2018-04-13,31
501,연평도,2018-04-13,45
90,속초,2018-04-14,22
93,북춘천,2018-04-14,18
94,광덕산,2018-04-14,
100,대관령,2018-04-14,
102,백령도,2018-04-14,31
108,서울,2018-04-14,16
115,울릉도독도(감),2018-04-14,6
116,관악산,2018-04-14,
119,수원,2018-04-14,17
121,영월,2018-04-14,17
130,울진,2018-04-14,17
132,안면도(감),2018-04-14,19
135,추풍령,2018-04-14,14
136,안동,2018-04-14,19
140,군산,2018-04-14,15
143,대구,2018-04-14,21
146,전주,2018-04-14,15
152,울산,2018-04-14,20
156,광주,2018-04-14,
160,부산(레),2018-04-14,26
169,흑산도,2018-04-14,20
185,고산,2018-04-14,
192,진주,2018-04-14,18
201,강화,2018-04-14,22
229,북격렬비도 *,2018-04-14,22
232,천안,2018-04-14,20
268,진도군,2018-04-14,18
273,문경,2018-04-14,20
501,연평도,2018-04-14,25
90,속초,2018-04-15,90
93,북춘천,2018-04-15,88
94,광덕산,2018-04-15,56
100,대관령,2018-04-15,111
102,백령도,2018-04-15,61
108,서울,2018-04-15,65
115,울릉도독도(감),2018-04-15,29
116,관악산,2018-04-15,54
119,수원,2018-04-15,68
121,영월,2018-04-15,100
130,울진,2018-04-15,46
132,안면도(감),2018-04-15,66
135,추풍령,2018-04-15,82
136,안동,2018-04-15,139
140,군산,2018-04-15,66
143,대구,2018-04-15,143
146,전주,2018-04-15,74
152,울산,2018-04-15,134
156,광주,2018-04-15,109
160,부산(레),2018-04-15,190
169,흑산도,2018-04-15,53
185,고산,2018-04-15,113
192,진주,2018-04-15,161
201,강화,2018-04-15,68
229,북격렬비도 *,2018-04-15,66
232,천안,2018-04-15,88
268,진도군,2018-04-15,95
273,문경,2018-04-15,126
501,연평도,2018-04-15,55
90,속초,2018-04-16,21
93,북춘천,2018-04-16,39
94,광덕산,2018-04-16,22
100,대관령,2018-04-16,24
102,백령도,2018-04-16,30
108,서울,2018-04-16,37
115,울릉도독도(감),2018-04-16,19
116,관악산,2018-04-16,28
119,수원,2018-04-16,41
121,영월,2018-04-16,44
130,울진,2018-04-16,26
132,안면도(감),2018-04-16,34
135,추풍령,2018-04-16,43
136,안동,2018-04-16,48
140,군산,2018-04-16,36
143,대구,2018-04-16,50
146,전주,2018-04-16,36
152,울산,2018-04-16,58
156,광주,2018-04-16,31
160,부산(레),2018-04-16,99
169,흑산도,2018-04-16,28
185,고산,2018-04-16,43
192,진주,2018-04-16,75
201,강화,2018-04-16,31
229,북격렬비도 *,2018-04-16,34
232,천안,2018-04-16,47
268,진도군,2018-04-16,32
273,문경,2018-04-16,45
501,연평도,2018-04-16,33
90,속초,2018-04-17,37
93,북춘천,2018-04-17,40
94,광덕산,2018-04-17,47
100,대관령,2018-04-17,34
102,백령도,2018-04-17,
108,서울,2018-04-17,56
115,울릉도독도(감),2018-04-17,35
116,관악산,2018-04-17,53
119,수원,2018-04-17,67
121,영월,2018-04-17,39
130,울진,2018-04-17,46
132,안면도(감),2018-04-17,34
135,추풍령,2018-04-17,42
136,안동,2018-04-17,35
140,군산,2018-04-17,61
143,대구,2018-04-17,60
146,전주,2018-04-17,68
152,울산,2018-04-17,83
156,광주,2018-04-17,71
160,부산(레),2018-04-17,118
169,흑산도,2018-04-17,27
185,고산,2018-04-17,97
192,진주,2018-04-17,85
201,강화,2018-04-17,39
229,북격렬비도 *,2018-04-17,32
232,천안,2018-04-17,63
268,진도군,2018-04-17,89
273,문경,2018-04-17,37
501,연평도,2018-04-17,36
90,속초,2018-04-18,47
93,북춘천,2018-04-18,58
94,광덕산,2018-04-18,61
100,대관령,2018-04-18,49
102,백령도,2018-04-18,
108,서울,2018-04-18,58
115,울릉도독도(감),2018-04-18,43
116,관악산,2018-04-18,82
119,수원,2018-04-18,
121,영월,2018-04-18,51
130,울진,2018-04-18,49
132,안면도(감),2018-04-18,34
135,추풍령,2018-04-18,68
136,안동,2018-04-18,59
140,군산,2018-04-18,66
143,대구,2018-04-18,78
146,전주,2018-04-18,83
152,울산,2018-04-18,101
156,광주,2018-04-18,80
160,부산(레),2018-04-18,126
169,흑산도,2018-04-18,36
185,고산,2018-04-18,75
192,진주,2018-04-18,68
201,강화,2018-04-18,40
229,북격렬비도 *,2018-04-18,24
232,천안,2018-04-18,68
268,진도군,2018-04-18,61
273,문경,2018-04-18,69
501,연평도,2018-04-18,32
90,속초,2018-04-19,56
93,북춘천,2018-04-19,66
94,광덕산,2018-04-19,85
100,대관령,2018-04-19,50
102,백령도,2018-04-19,37
108,서울,2018-04-19,68
115,울릉도독도(감),2018-04-19,29
116,관악산,2018-04-19,58
119,수원,2018-04-19,72
121,영월,2018-04-19,48
130,울진,2018-04-19,36
132,안면도(감),2018-04-19,34
135,추풍령,2018-04-19,34
136,안동,2018-04-19,45
140,군산,2018-04-19,47
143,대구,2018-04-19,47
146,전주,2018-04-19,47
152,울산,2018-04-19,73
156,광주,2018-04-19,50
160,부산(레),2018-04-19,79
169,흑산도,2018-04-19,30
185,고산,2018-04-19,57
192,진주,2018-04-19,45
201,강화,2018-04-19,50
229,북격렬비도 *,2018-04-19,28
232,천안,2018-04-19,57
268,진도군,2018-04-19,38
273,문경,2018-04-19,38
501,연평도,2018-04-19,32
90,속초,2018-04-20,68
93,북춘천,2018-04-20,92
94,광덕산,2018-04-20,122
100,대관령,2018-04-20,78
102,백령도,2018-04-20,46
108,서울,2018-04-20,85
115,울릉도독도(감),2018-04-20,35
116,관악산,2018-04-20,86
119,수원,2018-04-20,96
121,영월,2018-04-20,73
130,울진,2018-04-20,64
132,안면도(감),2018-04-20,43
135,추풍령,2018-04-20,65
136,안동,2018-04-20,61
140,군산,2018-04-20,54
143,대구,2018-04-20,66
146,전주,2018-04-20,74
152,울산,2018-04-20,76
156,광주,2018-04-20,54
160,부산(레),2018-04-20,97
169,흑산도,2018-04-20,34
185,고산,2018-04-20,53
192,진주,2018-04-20,51
201,강화,2018-04-20,72
229,북격렬비도 *,2018-04-20,47
232,천안,2018-04-20,104
268,진도군,2018-04-20,38
273,문경,2018-04-20,74
501,연평도,2018-04-20,44
90,속초,2018-04-21,52
93,북춘천,2018-04-21,59
94,광덕산,2018-04-21,29
100,대관령,2018-04-21,57
102,백령도,2018-04-21,44
108,서울,2018-04-21,57
115,울릉도독도(감),2018-04-21,37
116,관악산,2018-04-21,30
119,수원,2018-04-21,73
121,영월,2018-04-21,59
130,울진,2018-04-21,63
132,안면도(감),2018-04-21,40
135,추풍령,2018-04-21,50
136,안동,2018-04-21,58
140,군산,2018-04-21,53
143,대구,2018-04-21,64
146,전주,2018-04-21,56
152,울산,2018-04-21,68
156,광주,2018-04-21,43
160,부산(레),2018-04-21,74
169,흑산도,2018-04-21,24
185,고산,2018-04-21,32
192,진주,2018-04-21,45
201,강화,2018-04-21,51
229,북격렬비도 *,2018-04-21,33
232,천안,2018-04-21,61
268,진도군,2018-04-21,34
273,문경,2018-04-21,59
501,연평도,2018-04-21,47
90,속초,2018-04-22,48
93,북춘천,2018-04-22,31
94,광덕산,2018-04-22,29
100,대관령,2018-04-22,30
102,백령도,2018-04-22,34
108,서울,2018-04-22,31
115,울릉도독도(감),2018-04-22,24
116,관악산,2018-04-22,25
119,수원,2018-04-22,
121,영월,2018-04-22,38
130,울진,2018-04-22,46
132,안면도(감),2018-04-22,30
135,추풍령,2018-04-22,30
136,안동,2018-04-22,41
140,군산,2018-04-22,33
143,대구,2018-04-22,46
146,전주,2018-04-22,28
152,울산,2018-04-22,46
156,광주,2018-04-22,27
160,부산(레),2018-04-22,78
169,흑산도,2018-04-22,16
185,고산,2018-04-22,15
192,진주,2018-04-22,41
201,강화,2018-04-22,37
229,북격렬비도 *,2018-04-22,21
232,천안,2018-04-22,35
268,진도군,2018-04-22,26
273,문경,2018-04-22,36
501,연평도,2018-04-22,36
90,속초,2018-04-23,14
93,북춘천,2018-04-23,8
94,광덕산,2018-04-23,
100,대관령,2018-04-23,
102,백령도,2018-04-23,12
108,서울,2018-04-23,
115,울릉도독도(감),2018-04-23,14
116,관악산,2018-04-23,
119,수원,2018-04-23,
121,영월,2018-04-23,
130,울진,2018-04-23,15
132,안면도(감),2018-04-23,17
135,추풍령,2018-04-23,
136,안동,2018-04-23,
140,군산,2018-04-23,
143,대구,2018-04-23,17
146,전주,2018-04-23,11
152,울산,2018-04-23,
156,광주,2018-04-23,
160,부산(레),2018-04-23,
169,흑산도,2018-04-23,15
185,고산,2018-04-23,
192,진주,2018-04-23,
201,강화,2018-04-23,9
229,북격렬비도 *,2018-04-23,12
232,천안,2018-04-23,16
268,진도군,2018-04-23,8
273,문경,2018-04-23,
501,연평도,2018-04-23,16
90,속초,2018-04-24,19
93,북춘천,2018-04-24,
94,광덕산,2018-04-24,
100,대관령,2018-04-24,
102,백령도,2018-04-24,17
108,서울,2018-04-24,
115,울릉도독도(감),2018-04-24,8
116,관악산,2018-04-24,
119,수원,2018-04-24,12
121,영월,2018-04-24,
130,울진,2018-04-24,11
132,안면도(감),2018-04-24,
135,추풍령,2018-04-24,
136,안동,2018-04-24,
140,군산,2018-04-24,
143,대구,2018-04-24,9
146,전주,2018-04-24,8
152,울산,2018-04-24,
156,광주,2018-04-24,
160,부산(레),2018-04-24,
169,흑산도,2018-04-24,
185,고산,2018-04-24,
192,진주,2018-04-24,
201,강화,2018-04-24,
229,북격렬비도 *,2018-04-24,10
232,천안,2018-04-24,
268,진도군,2018-04-24,
273,문경,2018-04-24,
501,연평도,2018-04-24,11
90,속초,2018-04-25,31
93,북춘천,2018-04-25,29
94,광덕산,2018-04-25,27
100,대관령,2018-04-25,24
102,백령도,2018-04-25,25
108,서울,2018-04-25,33
115,울릉도독도(감),2018-04-25,13
116,관악산,2018-04-25,30
119,수원,2018-04-25,33
121,영월,2018-04-25,31
130,울진,2018-04-25,26
132,안면도(감),2018-04-25,24
135,추풍령,2018-04-25,19
136,안동,2018-04-25,26
140,군산,2018-04-25,21
143,대구,2018-04-25,26
146,전주,2018-04-25,21
152,울산,2018-04-25,29
156,광주,2018-04-25,
160,부산(레),2018-04-25,51
169,흑산도,2018-04-25,20
185,고산,2018-04-25,
192,진주,2018-04-25,19
201,강화,2018-04-25,26
229,북격렬비도 *,2018-04-25,21
232,천안,2018-04-25,40
268,진도군,2018-04-25,
273,문경,2018-04-25,20
501,연평도,2018-04-25,21
90,속초,2018-04-26,32
93,북춘천,2018-04-26,35
94,광덕산,2018-04-26,34
100,대관령,2018-04-26,29
102,백령도,2018-04-26,41
108,서울,2018-04-26,41
115,울릉도독도(감),2018-04-26,12
116,관악산,2018-04-26,28
119,수원,2018-04-26,40
121,영월,2018-04-26,34
130,울진,2018-04-26,37
132,안면도(감),2018-04-26,30
135,추풍령,2018-04-26,30
136,안동,2018-04-26,37
140,군산,2018-04-26,31
143,대구,2018-04-26,43
146,전주,2018-04-26,35
152,울산,2018-04-26,46
156,광주,2018-04-26,23
160,부산(레),2018-04-26,59
169,흑산도,2018-04-26,22
185,고산,2018-04-26,28
192,진주,2018-04-26,27
201,강화,2018-04-26,35
229,북격렬비도 *,2018-04-26,35
232,천안,2018-04-26,43
268,진도군,2018-04-26,
273,문경,2018-04-26,34
501,연평도,2018-04-26,36
90,속초,2018-04-27,37
93,북춘천,2018-04-27,41
94,광덕산,2018-04-27,
100,대관령,2018-04-27,32
102,백령도,2018-04-27,44
108,서울,2018-04-27,45
115,울릉도독도(감),2018-04-27,24
116,관악산,2018-04-27,40
119,수원,2018-04-27,47
121,영월,2018-04-27,40
130,울진,2018-04-27,33
132,안면도(감),2018-04-27,25
135,추풍령,2018-04-27,33
136,안동,2018-04-27,35
140,군산,2018-04-27,35
143,대구,2018-04-27,34
146,전주,2018-04-27,37
152,울산,2018-04-27,39
156,광주,2018-04-27,35
160,부산(레),2018-04-27,54
169,흑산도,2018-04-27,30
185,고산,2018-04-27,
192,진주,2018-04-27,34
201,강화,2018-04-27,37
229,북격렬비도 *,2018-04-27,34
232,천안,2018-04-27,49
268,진도군,2018-04-27,26
273,문경,2018-04-27,37
501,연평도,2018-04-27,37
90,속초,2018-04-28,40
93,북춘천,2018-04-28,44
94,광덕산,2018-04-28,45
100,대관령,2018-04-28,40
102,백령도,2018-04-28,54
108,서울,2018-04-28,47
115,울릉도독도(감),2018-04-28,
116,관악산,2018-04-28,34
119,수원,2018-04-28,45
121,영월,2018-04-28,38
130,울진,2018-04-28,31
132,안면도(감),2018-04-28,24
135,추풍령,2018-04-28,41
136,안동,2018-04-28,37
140,군산,2018-04-28,43
143,대구,2018-04-28,41
146,전주,2018-04-28,42
152,울산,2018-04-28,46
156,광주,2018-04-28,39
160,부산(레),2018-04-28,65
169,흑산도,2018-04-28,38
185,고산,2018-04-28,55
192,진주,2018-04-28,43
201,강화,2018-04-28,47
229,북격렬비도 *,2018-04-28,41
232,천안,2018-04-28,49
268,진도군,2018-04-28,44
273,문경,2018-04-28,40
501,연평도,2018-04-28,48
90,속초,2018-04-29,55
93,북춘천,2018-04-29,42
94,광덕산,2018-04-29,41
100,대관령,2018-04-29,42
102,백령도,2018-04-29,41
108,서울,2018-04-29,49
115,울릉도독도(감),2018-04-29,25
116,관악산,2018-04-29,41
119,수원,2018-04-29,48
121,영월,2018-04-29,38
130,울진,2018-04-29,32
132,안면도(감),2018-04-29,29
135,추풍령,2018-04-29,28
136,안동,2018-04-29,34
140,군산,2018-04-29,39
