date.gs,reg_02.gs,마스크,스타킹,스테디셀러,일회용품,"계절성(여름,겨울)",00~19,20~39,40~59,60~99,F,M,temp_max,wind_max,temp_min,temp_avg,wa_avg,rain_sum,temp_range,rain
2016-08-31,3분위수,28,245,13226,378,8516,981,16234,5453,434,14054,9048,20.1,4.4,16.3,18,2.2,19.7,3.8,Y
2016-08-31,4분위수,84,449,34525,1173,20554,1736,42907,12896,1243,34781,24001,21,5.3,16.4,18.6,2.9,21.6,4.6,Y
2016-09-01,1분위수,28,119,9587,309,9599,694,12796,5900,287,11337,8340,28.9,7.8,16.4,23.7,2.6,0,12.5,N
2016-09-01,2분위수,63,224,13333,449,14117,1134,20149,6293,638,17450,10764,29.5,6.4,16.6,23.6,2.2,0,12.9,N
2016-09-01,3분위수,14,154,11911,441,11749,1324,16763,5762,427,14488,9788,29,5.9,15.4,23.3,1.9,0,13.6,N
2016-09-01,4분위수,84,498,29651,1182,29022,1731,42730,14749,1262,35276,25196,29.7,5.6,17.5,24.4,2.2,0,12.1,N
2016-09-02,1분위수,35,133,10552,364,10180,735,14484,5716,427,11694,9668,28.6,5.1,20.3,24.1,2.1,4.4,8.4,Y
2016-09-02,2분위수,21,245,15274,709,13691,1346,20939,7319,490,18994,11100,28.6,4.7,19.7,23.7,2.3,5.4,8.9,Y
2016-09-02,3분위수,21,126,14136,420,11972,1114,18831,6485,420,15892,10958,28.4,4.3,19.3,23.5,2,6.3,9.2,Y
2016-09-02,4분위수,147,675,34341,1356,31435,2054,48878,16204,1430,40805,27761,28.9,4.3,19.8,24.2,2.2,7.5,9.1,Y
2016-09-03,1분위수,21,126,10388,323,11709,855,14363,7125,350,13252,9441,28.6,3.3,20.6,24,1.4,0.3,8.1,Y
2016-09-03,2분위수,21,189,15519,506,16441,1395,22556,7989,785,20107,12618,28.5,3.4,20.4,23.7,1.4,0.4,8,Y
2016-09-03,3분위수,28,203,15785,533,14265,1324,20368,8259,926,17576,13301,28.1,2.7,20.2,23.4,1.1,0.8,7.9,Y
2016-09-03,4분위수,84,301,37355,1384,39645,2575,56040,18615,1784,47155,31859,29.3,3,21,24.3,1.4,0.2,8.3,Y
2016-09-04,1분위수,14,56,9855,372,10792,973,14036,5835,245,12339,8750,29.7,3.1,22.3,25.8,1.2,0,7.5,N
2016-09-04,2분위수,14,140,14337,435,15989,1113,21582,7639,588,18678,12244,29.6,3.2,22,25.5,1.5,0,7.7,N
2016-09-04,3분위수,28,98,14601,455,14378,1233,20089,7418,827,17742,11825,29.2,2.8,21.2,25.1,1,0,8,N
2016-09-04,4분위수,35,294,33056,1356,35610,2365,49839,16723,1438,42298,28067,30.1,2.5,22.4,25.9,1.1,0,7.7,N
2016-09-05,1분위수,21,98,8376,323,10572,960,12725,5417,295,11277,8120,31.1,4,23.2,26.5,1.4,0,7.8,N
2016-09-05,2분위수,56,197,11766,646,13800,1170,18661,6115,533,16135,10344,31.3,3.2,22.6,26.1,1.3,0,8.8,N
2016-09-05,3분위수,14,105,11523,371,11995,1129,16534,5806,546,14169,9846,30.5,3.4,21.7,25.5,1.1,0,8.8,N
2016-09-05,4분위수,49,386,27377,1222,29419,1851,41715,13568,1333,34354,24113,31.4,3.2,23.1,26.6,1.2,0,8.3,N
2016-09-06,1분위수,14,112,9125,420,9154,911,12537,4978,413,10606,8233,29.1,4,21.2,24.8,1.7,0,8,N
2016-09-06,2분위수,63,224,14102,611,14259,1248,20177,7351,483,17933,11326,29.6,3.3,21,24.7,1.3,0,8.5,N
2016-09-06,3분위수,28,84,12352,344,12158,1135,17400,6039,399,14668,10305,28.9,3.2,19.7,24.1,1.2,0,9.2,N
2016-09-06,4분위수,84,315,28910,1160,29866,1698,43492,13819,1354,35485,24878,29.3,3.4,21.4,24.9,1.5,0,8,N
2016-09-07,1분위수,182,84,8656,252,8713,910,12581,4375,182,10066,7982,28.5,3.6,21.2,24.5,1.5,0.9,7.3,Y
2016-09-07,2분위수,126,203,13953,667,13449,1170,20063,6766,546,17309,11236,28.7,2.7,21.1,24.2,1.1,1.2,7.6,Y
2016-09-07,3분위수,140,168,12440,385,10868,1163,16332,6388,385,15106,9162,28.7,2.8,19.8,23.7,1.1,5.3,8.8,Y
2016-09-07,4분위수,266,436,29864,1553,27774,1542,42244,14999,1438,33972,26251,28.5,2.9,21.6,24.5,1.3,0.2,6.9,Y
2016-09-08,1분위수,42,119,10701,315,8870,890,14307,5850,392,12638,8801,26.2,3.9,21,23.1,1.1,6.1,5.2,Y
2016-09-08,2분위수,42,231,15442,752,11555,1227,21221,7195,815,19159,11299,26.7,3.3,20,22.5,1,7.2,6.7,Y
2016-09-08,3분위수,49,56,13299,406,10464,1549,17729,5666,744,15355,10333,26.5,2.9,20,22.3,0.9,3.7,6.6,Y
2016-09-08,4분위수,175,491,32902,1272,26724,1999,46266,14600,1221,37077,27009,26.9,3.7,20.5,23.2,1,11.5,6.3,Y
2016-09-09,1분위수,77,98,11010,372,10638,968,15380,5609,273,12761,9469,29,3.9,20.3,23.9,1.3,0.6,8.7,Y
2016-09-09,2분위수,21,203,15616,731,14628,1071,22420,7148,630,19303,11966,29,2.8,19.8,23.5,1.1,1,9.2,Y
2016-09-09,3분위수,35,154,13360,512,11990,1394,17230,6951,539,15910,10204,28.5,2.9,19,23.2,1,0.8,9.5,Y
2016-09-09,4분위수,77,462,34214,1321,31465,2075,48835,15705,1296,38817,29094,29.1,3.2,20.6,24,1.2,0.9,8.5,Y
2016-09-10,1분위수,21,42,10239,351,10551,820,13854,6103,427,11907,9297,29,3.1,20.2,24.3,1.2,0,8.8,N
2016-09-10,2분위수,21,238,17228,498,16209,1445,24012,8058,686,21139,13062,28.7,2.8,19.8,23.8,1.3,0,8.9,N
2016-09-10,3분위수,28,119,16093,435,14569,1297,21331,7859,764,19067,12184,28.2,2.6,18.9,23.3,1.1,0,9.4,N
2016-09-10,4분위수,84,401,37062,1434,37740,2574,54573,18080,1515,45724,31018,29.2,2.6,20.6,24.3,1.1,0,8.5,N
2016-09-11,1분위수,0,112,10038,280,9985,735,14041,5295,372,11473,8970,28.1,3.1,22,24.5,1.3,0.2,6.1,Y
2016-09-11,2분위수,56,189,16150,400,14176,1416,21483,7596,532,18411,12616,28,3.1,21.5,24.1,1.4,0,6.5,N
2016-09-11,3분위수,28,105,16878,583,14177,1247,21446,8503,596,19707,12085,27.7,2.7,20.9,23.8,1.1,0,6.8,N
2016-09-11,4분위수,84,287,37049,1293,31641,2189,51735,15104,1410,41161,29277,28.3,3.1,22.2,24.7,1.4,0,6.1,N
2016-09-12,1분위수,7,98,9086,504,8448,777,12399,4960,358,10108,8386,28.6,5.6,21.3,23.4,1.6,7.2,7.3,Y
2016-09-12,2분위수,28,168,13292,499,12009,1515,18960,5641,448,17044,9520,28.9,5.2,21.1,23.3,1.8,2.6,7.8,Y
2016-09-12,3분위수,42,140,11812,518,10439,1246,16176,5544,385,14404,8947,28.3,4.1,20.3,22.7,1.2,1.6,7.9,Y
2016-09-12,4분위수,77,308,27678,1300,25487,1859,39044,12684,1410,32247,22750,24.7,3.8,17.2,19.7,1.3,0,7.2,N
2016-09-13,1분위수,42,274,10100,337,9886,862,13800,5802,231,11445,9250,30.4,3.4,19.7,24.6,1.5,0,10.6,N
2016-09-13,2분위수,35,154,14975,590,13223,1178,19948,7087,785,17651,11347,30,3.2,19.6,24.2,1.6,0,10.4,N
2016-09-13,3분위수,77,133,12798,462,12400,1452,17496,6278,644,15636,10234,29.7,2.7,18.5,23.8,1.1,0.1,11.2,Y
2016-09-13,4분위수,196,280,31914,1279,28235,1807,43463,16400,952,35846,26776,30.8,3,20.1,24.8,1.3,0.9,10.6,Y
2016-09-14,1분위수,14,70,10035,267,10221,651,13748,5780,505,12598,8086,28.6,3.9,21.1,24.5,1.4,0.5,7.5,Y
2016-09-14,2분위수,42,84,13420,476,13199,834,18701,7069,666,15300,11970,28.8,3.5,20.8,24.3,1.2,1,8,Y
2016-09-14,3분위수,21,42,13816,520,13125,1361,18222,7358,800,16592,11149,28.4,3.3,19.7,23.7,1.1,0.8,8.7,Y
2016-09-14,4분위수,56,280,27253,772,26143,1935,37377,14726,1438,31765,23711,28.8,2.9,21.4,24.6,1.3,1.6,7.4,Y
2016-09-15,1분위수,14,56,9584,336,12669,1066,13913,7295,385,13353,9306,29.2,3.1,19,23.9,1.1,0,10.2,N
2016-09-15,2분위수,28,77,14482,441,13582,821,19480,7679,630,16759,11851,29.1,2.4,19.1,23.6,1,0,10,N
2016-09-15,3분위수,35,91,15451,483,16420,701,19993,10690,1103,20985,11502,28.9,2.4,17.6,22.9,0.9,0,11.3,N
2016-09-15,4분위수,42,217,28742,771,29048,1643,39108,16758,1311,35212,23608,29.6,2.7,19.6,24.1,1.2,0,10,N
2016-09-16,1분위수,7,42,9437,238,9562,855,12757,5415,259,11166,8120,29.2,3.2,20.8,24.5,1.3,0,8.4,N
2016-09-16,2분위수,28,63,13570,476,12312,820,17797,7286,546,15241,11208,29.4,2.5,20.4,24.3,1.1,0,9,N
2016-09-16,3분위수,14,91,14220,498,12756,1079,18397,7365,745,16503,11083,28.8,2.3,19.3,23.8,0.9,0,9.5,N
2016-09-16,4분위수,28,217,28729,955,26327,1865,39399,13687,1333,32874,23410,29.4,2.4,20.9,24.6,1.1,0,8.4,N
2016-09-17,1분위수,7,84,9000,246,8493,861,11851,4985,414,9829,8282,27.7,5.1,18.7,23.1,2.3,7.7,9,Y
2016-09-17,2분위수,42,119,14131,534,12629,1213,19399,6633,455,16945,10755,27.2,5.2,18.2,22.7,2.3,8.4,9,Y
2016-09-17,3분위수,28,168,14692,386,10935,1275,17546,6869,722,16288,10124,27.3,4.7,18.1,22.6,1.8,8.2,9.2,Y
2016-09-17,4분위수,56,301,32412,1207,28709,2024,45068,14888,1529,37737,25772,27.6,4.7,18.6,23.1,2,10.7,8.9,Y
2016-09-18,1분위수,35,56,8333,182,8110,729,10842,4781,364,9357,7359,27.6,4.5,20.4,23.3,2.5,0,7.2,N
2016-09-18,2분위수,14,126,13928,456,11798,1093,18841,5988,400,15749,10573,27.3,4.4,20,23.1,2.4,0,7.3,N
2016-09-18,3분위수,42,70,14298,357,12115,1170,18141,7053,518,16346,10536,27.1,4.2,19.4,22.8,2.2,0,7.7,N
2016-09-18,4분위수,91,274,31812,1117,27787,2332,43653,14072,1066,36144,24979,27.6,3.7,20.9,23.6,1.9,0,6.7,N
2016-09-19,1분위수,14,126,7236,294,7397,736,10285,3829,231,8821,6260,27.2,5.4,18.2,21.7,2.8,0,8.9,N
2016-09-19,2분위수,28,245,12961,598,10107,1099,17139,5365,364,14963,9004,27.1,4.9,18.5,21.6,2.7,0,8.6,N
2016-09-19,3분위수,21,161,11960,357,9236,1261,15011,4769,694,13454,8281,26.9,4.4,17.1,21.2,2.3,0,9.8,N
2016-09-19,4분위수,119,407,27514,1195,23130,2007,36182,12625,1551,30141,22224,27.4,4.1,18.9,22,2.1,0,8.5,N
2016-09-20,1분위수,42,154,9656,330,7910,996,12292,4369,435,10415,7677,26.2,4.6,16,20.6,2.6,0,10.2,N
2016-09-20,2분위수,56,400,12388,653,10757,1275,16744,5829,406,15158,9096,25.8,4.9,15.2,20.3,2.5,0,10.6,N
2016-09-20,3분위수,35,182,12168,449,8829,1141,14833,5184,505,13409,8254,25.7,4.4,14,19.8,2.1,0,11.8,N
2016-09-20,4분위수,98,499,29474,1089,22401,1844,37850,12922,945,31484,22077,26.1,4.1,16.2,20.8,1.9,0,10,N
2016-09-21,1분위수,28,224,9465,401,7228,630,11174,5248,294,9953,7393,24.7,3.6,14.7,20,1.6,0,10,N
2016-09-21,2분위수,7,323,12752,702,11388,1459,17887,5490,336,15182,9990,24.6,3.6,15.1,19.9,1.8,0,9.5,N
2016-09-21,3분위수,35,154,12348,407,9738,1235,15530,4821,1103,13477,9212,24.6,3.1,12.9,19.1,1.3,0,11.7,N
2016-09-21,4분위수,176,582,30167,1343,22966,1479,38168,14344,1250,31846,23395,25,3.4,15.4,20.3,1.6,0,9.6,N
2016-09-22,1분위수,0,175,10496,378,7827,693,12899,5046,238,10651,8225,26.2,3.1,17.7,21.4,1.4,0,8.6,N
2016-09-22,2분위수,0,267,13522,505,12154,1395,18579,5871,631,17065,9411,26,3.4,17.7,21.1,1.6,0,8.2,N
2016-09-22,3분위수,28,273,12137,505,9119,1115,15839,4744,364,13488,8574,25.8,2.5,16,20.3,1.1,0,9.8,N
2016-09-22,4분위수,98,638,30462,1300,24403,1977,40104,13478,1342,34281,22620,26.8,3,18.1,21.4,1.5,0,8.7,N
2016-09-23,1분위수,21,224,10669,336,9025,882,13386,5671,336,11703,8572,27,3.1,16.5,21.4,1.3,0,10.6,N
2016-09-23,2분위수,42,238,15624,625,12081,1474,19842,6832,462,17859,10751,26.9,2.6,16.4,21.2,1.2,0,10.5,N
2016-09-23,3분위수,56,273,14117,532,12511,1388,18741,6673,687,17120,10369,26.5,2.5,14.6,20.3,1,0,11.9,N
2016-09-23,4분위수,91,647,33801,1533,31405,2573,48587,15055,1276,39998,27493,26.8,2.9,16.7,21.5,1.3,0,10.1,N
2016-09-24,1분위수,14,98,10338,378,10267,630,13725,6207,533,12149,8946,28.1,3.4,17.1,22.3,1.2,0,11,N
2016-09-24,2분위수,56,386,17213,653,16465,1269,24413,8545,546,21389,13384,28.2,2.9,16.9,22,1.1,0,11.2,N
2016-09-24,3분위수,56,358,16382,519,14820,1740,21891,7930,581,19543,12599,27.9,2.8,15.5,21.3,1,0,12.4,N
2016-09-24,4분위수,119,689,37313,1315,36289,2343,52984,18784,1614,44223,31502,28,2.8,17.5,22.3,1.2,0,10.5,N
2016-09-25,1분위수,28,91,10672,315,10282,875,13892,6299,322,12640,8748,29,3,18.9,23.1,1,0,10,N
2016-09-25,2분위수,70,189,16827,596,14016,1178,22686,7315,519,19268,12430,28.7,2.7,18.6,22.6,1,0,10.1,N
2016-09-25,3분위수,56,259,16608,512,14637,1416,21283,8644,729,20004,12068,28.2,2.4,17.6,21.9,0.8,0,10.7,N
2016-09-25,4분위수,112,568,35367,1110,31989,2526,49896,15511,1213,41390,27756,28.9,2.6,19,23,1,0,9.9,N
2016-09-26,1분위수,14,175,10198,406,9231,983,13733,5000,308,11310,8714,28.2,3.5,20,23.6,1.2,0,8.2,N
2016-09-26,2분위수,21,245,12683,527,13523,1246,18517,6815,470,16664,10384,27.6,3.6,19.7,23.4,1.4,0,7.9,N
2016-09-26,3분위수,21,133,12228,506,10243,1248,15650,5749,519,13857,9309,28.2,3.1,18.6,22.7,1,0,9.7,N
2016-09-26,4분위수,140,660,27387,1131,25502,1978,38924,12944,1030,32062,22814,28.1,3.4,20,23.6,1.3,0,8.1,N
2016-09-27,1분위수,7,175,10852,294,6611,1046,13152,4585,252,10840,8195,23.9,3.6,18.9,20.8,1.1,14.9,5,Y
2016-09-27,2분위수,21,217,15353,491,10506,1298,19723,6941,554,17803,10713,23.6,3.4,18.4,20.5,1.2,13.5,5.1,Y
2016-09-27,3분위수,28,189,12814,448,8009,1179,15852,5352,427,14273,8537,23.3,2.8,18.4,20.1,0.8,14.5,4.9,Y
2016-09-27,4분위수,56,448,32382,942,20448,2005,41106,13092,1319,32531,24991,24.1,2.9,18.9,21,0.9,13.4,5.2,Y
2016-09-28,1분위수,28,126,9608,421,8269,840,12230,5172,231,10721,7752,22.1,2.9,18.8,20.2,1,0.4,3.3,Y
2016-09-28,2분위수,35,379,15133,547,11644,1317,19054,6919,469,16911,10848,22.1,3.1,18.4,19.8,1,0.3,3.7,Y
2016-09-28,3분위수,56,203,13452,442,9888,1134,16454,5962,519,15493,8576,21.8,2.3,18,19.8,0.8,0.4,3.8,Y
2016-09-28,4분위수,105,661,33412,1096,25462,2096,40734,15882,2066,33900,26878,22.5,2.4,18.8,20.4,0.8,0.3,3.7,Y
2016-09-29,1분위수,35,203,9831,358,8033,1044,12871,4363,210,10260,8228,23.8,4.3,18.3,20.3,2.2,0,5.5,N
2016-09-29,2분위수,56,414,14618,583,12650,1438,19794,6578,532,17525,10817,23.8,4.6,18.2,20,2.3,0,5.6,N
2016-09-29,3분위수,49,351,14121,513,9537,1233,17169,5735,434,14709,9862,23.7,3.6,17.6,19.8,1.9,0,6.1,N
2016-09-29,4분위수,98,639,32746,1013,26554,2042,41934,15831,1264,36808,24263,24.3,3.9,18.6,20.5,2.1,0,5.7,N
2016-09-30,1분위수,21,196,11402,504,8724,1018,13884,5616,329,12404,8443,23.8,2.8,17.9,20.6,1.2,0,5.9,N
2016-09-30,2분위수,42,245,17508,709,12697,1373,21345,7579,904,19500,11701,24,2.5,18,20.4,1.2,0,6,N
2016-09-30,3분위수,56,217,14717,476,12736,1518,19518,6584,596,16575,11641,23.7,2.2,17,19.9,0.9,0,6.7,N
2016-09-30,4분위수,140,802,37060,1217,28597,1919,47338,16557,2016,40657,27173,24.4,2.7,18.3,20.8,1.2,0,6.1,N
2016-10-01,1분위수,49,133,10698,273,9480,686,14041,5598,315,12351,8289,25.2,2.5,17.8,21,1,0,7.4,N
2016-10-01,2분위수,7,344,15492,570,14229,1275,21966,7044,392,18282,12395,24.8,2.5,17.6,20.8,1,0,7.2,N
2016-10-01,3분위수,77,259,16062,343,12553,1151,20647,7013,490,17358,11943,25,2.1,16.6,20.1,0.8,0,8.4,N
2016-10-01,4분위수,70,583,36404,1340,30679,2265,49727,15617,1509,41041,28077,25.2,2.2,18.2,21.2,1,0,7,N
2016-10-02,1분위수,21,126,12069,309,6788,721,13765,5242,301,11433,8596,22.2,4.8,17,19.3,1.8,16.4,5.1,Y
2016-10-02,2분위수,63,301,17762,463,9813,1494,20807,6833,434,18058,11510,22.6,5.2,16.8,19.2,2.2,15.9,5.8,Y
2016-10-02,3분위수,28,175,17594,336,9165,1233,18934,7266,596,16280,11749,22.8,4.6,16.7,19,1.5,16.1,6.1,Y
2016-10-02,4분위수,112,421,39485,1025,24266,2068,49493,14808,1622,39957,28034,23.2,5.4,17.2,19.6,1.9,16.4,6.1,Y
2016-10-03,1분위수,0,119,8756,168,7413,701,10789,4686,350,9312,7214,27.9,6.3,19.4,23,2.2,9.2,8.5,Y
2016-10-03,2분위수,35,217,13760,548,12356,1142,18567,6892,406,16577,10430,27.6,5.2,18.8,22.7,1.7,6.8,8.7,Y
2016-10-03,3분위수,49,126,13979,463,10971,1162,17416,6506,546,15656,9974,27.5,4.7,17.6,22.3,1.6,8.9,9.9,Y
2016-10-03,4분위수,42,519,32175,1144,26342,1815,42822,14166,1650,35977,24476,27.9,4.7,19.1,22.9,1.8,7.1,8.8,Y
2016-10-04,1분위수,28,119,8458,385,8099,1106,11193,4510,315,9576,7548,28.4,3.9,16.3,22.1,1.9,0,12.1,N
2016-10-04,2분위수,28,280,12638,589,11658,1425,17230,6111,448,15607,9607,27.9,4.3,15.8,21.8,2.2,0,12.1,N
2016-10-04,3분위수,28,231,11680,490,9080,1446,14620,5030,427,12914,8609,27.8,3.4,14.6,21.2,1.6,0,13.2,N
2016-10-04,4분위수,154,676,27574,1265,23245,1894,36735,12672,1634,30566,22369,28.4,3.5,16.4,22.2,1.6,0,12.1,N
2016-10-05,1분위수,14,217,9302,301,7195,813,11780,4093,371,9511,7546,26.6,4.6,18,21.2,2.5,0,8.6,N
2016-10-05,2분위수,35,295,13736,667,10023,1156,17654,5610,413,15708,9125,26.9,4.4,17.6,21.1,2.2,0,9.3,N
2016-10-05,3분위수,35,323,12856,414,9982,1311,15995,5594,773,14269,9404,26.5,4.2,17.1,20.8,1.9,0,9.4,N
2016-10-05,4분위수,119,603,31247,1265,22909,1579,40249,13305,1199,32403,23929,26.9,4,18,21.4,2,0,8.9,N
2016-10-06,1분위수,28,273,9307,350,6931,707,11732,4289,161,9819,7070,23.4,4,14.4,18.4,1.8,0,9.1,N
2016-10-06,2분위수,35,449,14084,666,9714,1312,17732,5519,385,15663,9285,23.4,3.4,13.7,18.1,1.6,0,9.7,N
2016-10-06,3분위수,21,463,12674,527,8958,1043,15567,5522,518,14202,8448,23.1,3,13,17.6,1.3,0,10.1,N
2016-10-06,4분위수,126,823,31562,1132,22618,1871,39406,13925,1073,31789,24486,23.6,3.2,14.2,18.3,1.6,0,9.4,N
2016-10-07,1분위수,21,280,10726,358,6776,1078,13717,4727,301,10894,8929,24.2,3.9,16.4,19.6,1.9,1.4,7.8,Y
2016-10-07,2분위수,70,463,14840,639,10857,1403,21096,6599,560,19009,10649,24.1,4.2,16.1,19.4,2,1.8,8,Y
2016-10-07,3분위수,42,364,14103,428,9226,1302,17454,6507,399,15643,10019,24,3.6,15.2,19.1,1.6,1.6,8.8,Y
2016-10-07,4분위수,140,836,32977,1167,20110,1765,43795,13860,1107,35795,24732,24.5,4,16.5,19.6,2,1.8,8,Y
2016-10-08,1분위수,14,274,11001,329,7850,931,13230,5223,231,11238,8377,21.9,5.6,10.9,17,2.3,5.8,11,Y
2016-10-08,2분위수,105,569,17655,582,11710,1324,21990,7174,427,19714,11201,22.3,4.8,10.6,16.8,1.9,6,11.7,Y
2016-10-08,3분위수,84,547,16989,568,10969,1402,20871,6625,455,17663,11690,21.9,5.5,10.7,16.8,2,6.1,11.2,Y
2016-10-08,4분위수,175,1335,41977,1231,26625,2542,51842,16421,1241,43620,28426,22.1,5.3,11,17.1,2.3,5.6,11.2,Y
2016-10-09,1분위수,70,358,11318,358,6284,1002,12004,5059,323,10475,7913,16.4,4.6,7.9,11.8,2.4,0,8.5,N
2016-10-09,2분위수,91,632,17306,660,9596,1208,20593,6043,455,17648,10651,16.8,4.3,7.3,11.5,2.1,0,9.5,N
2016-10-09,3분위수,63,392,17003,393,9231,1275,18385,6755,667,16708,10374,16.3,3.9,6.9,11.5,1.9,0,9.4,N
2016-10-09,4분위수,224,1385,38498,1144,20998,2014,45644,13125,1466,36255,25994,16.8,4.2,8,11.9,2.2,0,8.8,N
2016-10-10,1분위수,28,365,9781,372,5952,883,11364,4048,203,9894,6604,20.4,3.4,8.6,13.9,1.4,0,11.8,N
2016-10-10,2분위수,35,746,14645,611,9210,1284,17655,5720,588,16057,9190,19.9,3.3,8.2,13.6,1.4,0,11.8,N
2016-10-10,3분위수,56,413,13208,379,8439,952,15972,4997,574,13783,8712,19.8,2.9,7.1,12.8,1.1,0,12.6,N
2016-10-10,4분위수,154,1329,30604,1125,17994,1689,37053,11393,1113,29958,21290,20.4,2.9,8.7,13.9,1.3,0,11.6,N
2016-10-11,1분위수,49,336,10468,364,6981,1031,12569,4353,245,9997,8201,20.7,3.6,10.6,15.6,1.5,0,10.1,N
2016-10-11,2분위수,70,563,13960,660,9684,1486,17745,5342,378,15740,9211,20.8,2.9,10.5,15.5,1.2,0,10.2,N
2016-10-11,3분위수,56,478,13566,308,8897,987,16049,5378,905,13639,9680,20.4,2.6,9.1,14.9,1,0,11.3,N
2016-10-11,4분위수,126,1302,32483,1215,20183,1479,39246,13054,1530,31993,23316,21,2.8,11.2,15.9,1.3,0,9.8,N
2016-10-12,1분위수,28,315,10157,428,5221,730,11194,4008,217,9252,6897,20.4,3.5,12.1,15.7,1.6,0,8.2,N
2016-10-12,2분위수,70,590,14542,731,9575,1303,18671,5149,385,16203,9305,20.3,3.3,11.7,15.3,1.5,0,8.6,N
2016-10-12,3분위수,49,484,13295,385,8334,1128,15770,5173,476,13837,8710,20,3,10.4,14.7,1.2,0,9.6,N
2016-10-12,4분위수,154,1450,30286,1266,18329,1811,37470,11160,1058,29826,21673,20.4,3,12.2,15.7,1.4,0,8.2,N
2016-10-13,1분위수,35,358,10369,462,7792,1019,12585,5188,224,10637,8379,21.3,3.2,10.1,15.2,1.2,0,11.2,N
2016-10-13,2분위수,63,766,14509,822,9208,1107,18154,5722,385,16471,8897,21.2,2.8,9.7,14.8,1.1,0,11.5,N
2016-10-13,3분위수,84,385,18302,385,8550,1156,20502,5663,385,14073,13633,20.9,2.7,8,13.9,1,0,12.8,N
2016-10-13,4분위수,238,1331,30082,1182,19754,1759,37737,11765,1326,31556,21031,21.3,2.7,10.2,15.2,1.1,0,11.1,N
2016-10-14,1분위수,49,548,10722,372,7609,812,13142,5164,182,10656,8644,22.9,2.4,11.2,16.9,1,0,11.7,N
2016-10-14,2분위수,98,627,14762,625,11805,1443,20185,5911,378,17727,10190,22.7,2.8,11.3,16.6,1.1,0,11.4,N
2016-10-14,3분위수,105,442,14156,413,9301,1262,16709,5970,476,14793,9624,22.5,2.1,9.8,15.6,0.7,0,12.6,N
2016-10-14,4분위수,280,1309,34586,1469,23927,1913,43383,15103,1172,37128,24443,23.2,2.4,11.8,17,1,0,11.4,N
2016-10-15,1분위수,274,336,10606,336,8446,806,13634,5109,449,11714,8284,21.6,2.7,9.6,15.2,1.1,0,12.6,N
2016-10-15,2분위수,155,491,16146,590,13469,1332,21842,7152,525,19017,11834,25.2,2.9,13,18.7,1.3,0,12.2,N
2016-10-15,3분위수,77,484,15690,533,11688,1282,19234,7248,708,17887,10585,25.2,2.3,11.5,17.7,0.8,0,13.8,N
2016-10-15,4분위수,140,1244,34467,1223,27895,2275,45803,15721,1177,38918,26058,25.8,2.2,13.5,19.2,0.9,0,12.2,N
2016-10-16,1분위수,21,259,10439,238,6126,841,12945,4100,252,10185,7953,16.2,2.8,11.5,13.7,1.1,1.3,3.9,Y
2016-10-16,2분위수,35,400,16054,540,10889,1306,21052,6180,476,18187,10827,19.4,2.9,15.1,17.1,1.2,1.1,4.3,Y
2016-10-16,3분위수,7,371,16351,476,9184,1377,18882,6124,722,16719,10386,19.4,2,14.3,16.5,0.8,1.3,5.1,Y
2016-10-16,4분위수,133,857,34975,1146,21095,1907,46125,13194,1051,37189,25088,20,3,15.5,17.5,1.1,1.3,4.5,Y
2016-10-17,1분위수,28,203,9395,329,7039,968,11912,3925,189,9856,7138,21.9,3.7,14.6,17.7,1.2,0,7.3,N
2016-10-17,2분위수,155,477,13834,534,11008,1079,19126,5453,350,17022,8986,21.9,2.9,14.2,17.3,1.1,0,7.7,N
2016-10-17,3분위수,35,280,12352,477,8551,1206,14879,5246,364,13031,8664,21.8,2.8,13.1,17,0.9,0,8.7,N
2016-10-17,4분위수,119,1096,30806,1082,21040,1491,38753,12621,1278,33007,21136,22.3,2.9,14.6,17.8,1,0,7.7,N
2016-10-18,1분위수,14,266,10065,351,7109,969,11680,4834,329,9644,8168,23.1,2.8,11.7,16.8,1,0,11.4,N
2016-10-18,2분위수,42,478,14251,569,10418,1276,18221,5862,399,16391,9367,22.7,2.8,11.7,16.5,1.1,0,11,N
2016-10-18,3분위수,49,394,12944,378,8755,1254,15781,5072,413,13515,9005,22.6,2.1,10.4,15.7,0.8,0,12.2,N
2016-10-18,4분위수,105,1182,30941,1189,20449,1942,37888,12880,1163,31204,22669,23.3,2.6,12.5,17,1.1,0,10.8,N
2016-10-19,1분위수,84,266,9551,245,6601,968,11341,4123,315,9812,6935,23.8,3.2,14.4,18.1,1.2,0,9.4,N
2016-10-19,2분위수,225,584,13820,674,10006,1232,17143,6540,401,16175,9141,23.9,2.8,14.1,17.9,1,0,9.8,N
2016-10-19,3분위수,63,434,13107,336,8808,1177,16169,4870,532,14318,8430,23.6,2.6,12.9,17.2,0.9,0,10.6,N
2016-10-19,4분위수,49,1103,30928,1244,20990,1578,38763,12603,1377,31846,22475,23.9,3,14.7,18.3,1.1,0,9.2,N
2016-10-20,1분위수,84,238,10085,357,6273,1001,11689,4102,245,9369,7668,25.2,3.9,13.1,18.6,1.4,0,12.1,N
2016-10-20,2분위수,56,435,13702,660,10394,1220,18514,5177,336,15863,9384,24.3,4,12.9,18.2,1.6,0,11.4,N
2016-10-20,3분위수,63,357,12229,435,8506,1169,15097,4974,350,13037,8553,24.7,3.6,11.7,17.8,1.2,0,13,N
